DecayParticle1_Name DecayParticle1_isBoson DecayParticle1_mass DecayParticle1_E DecayParticle1_px DecayParticle1_py DecayParticle1_pz DecayParticle2_Name DecayParticle2_isBoson DecayParticle2_mass DecayParticle2_E DecayParticle2_px DecayParticle2_py DecayParticle2_pz
b_quark 0 4.18 188.954 26 -141 -123 b_quark 0 4.18 271.097 -116 182 164
b_quark 0 4.18 107.175 64 22 -83 b_quark 0 4.18 145.847 23 -50 135
W+ 1 80.4 164.979 117 84 3 W- 1 80.4 134.871 -91 -9 -58
b_quark 0 4.18 136.834 -20 9 -135 b_quark 0 4.18 190.07 -30 53 180
b_quark 0 4.18 92.0678 51 -73 -23 b_quark 0 4.18 96.6772 -24 92 17
W+ 1 80.4 173.154 -129 -46 -69 W- 1 80.4 156.167 50 120 32
W+ 1 80.4 161.137 4 -123 66 W- 1 80.4 185.573 46 129 -96
b_quark 0 4.18 150.952 104 -108 -17 b_quark 0 4.18 210.12 -194 79 -16
b_quark 0 4.18 210.626 -148 -119 -91 b_quark 0 4.18 180.412 71 47 159
b_quark 0 4.18 119.275 69 78 -58 b_quark 0 4.18 182.369 -142 9 114
b_quark 0 4.18 136.244 35 -78 106 b_quark 0 4.18 207.529 -45 135 -151
W+ 1 80.4 166.067 -96 -93 57 W- 1 80.4 135.104 84 58 37
W+ 1 80.4 168.351 14 -109 99 W- 1 80.4 185.351 -79 67 -131
W+ 1 80.4 168.137 -121 -82 -21 W- 1 80.4 289.774 217 140 104
b_quark 0 4.18 77.9132 9 -14 76 b_quark 0 4.18 120.21 82 85 -22
b_quark 0 4.18 100.814 -61 80 5 b_quark 0 4.18 113.223 -16 -111 -15
b_quark 0 4.18 170.586 -116 -49 -115 b_quark 0 4.18 197.877 131 59 136
b_quark 0 4.18 148.042 -119 -87 13 b_quark 0 4.18 207.98 143 145 42
b_quark 0 4.18 193.242 -100 107 -126 b_quark 0 4.18 180.894 32 -116 135
b_quark 0 4.18 130.083 -120 -50 -2 b_quark 0 4.18 96.5995 73 -48 41
W+ 1 80.4 165.1 60 63 115 W- 1 80.4 162.85 -54 -74 -108
b_quark 0 4.18 25.5435 23 -9 5 b_quark 0 4.18 91.9971 -81 -21 -38
b_quark 0 4.18 156.392 116 64 83 b_quark 0 4.18 164.92 -30 -80 -141
b_quark 0 4.18 109.734 86 -28 62 b_quark 0 4.18 121.707 -3 119 25
W+ 1 80.4 186.899 71 -115 101 W- 1 80.4 138.687 -104 27 -35
W+ 1 80.4 214.334 -105 -127 111 W- 1 80.4 283.318 122 120 -211
b_quark 0 4.18 205.367 87 -130 -133 b_quark 0 4.18 202.831 13 105 173
Z 1 91.2 223.2 -138 16 -149 Z 1 91.2 184.593 132 38 83
W+ 1 80.4 105.883 -21 65 9 W- 1 80.4 109.992 21 -3 -72
W+ 1 80.4 148.557 -114 -20 47 W- 1 80.4 151.239 38 9 -122
b_quark 0 4.18 136.053 50 48 117 b_quark 0 4.18 137.621 33 52 -123
b_quark 0 4.18 192.911 140 86 -101 b_quark 0 4.18 180.562 -144 -68 85
b_quark 0 4.18 207.238 -119 100 137 b_quark 0 4.18 150.537 102 -84 -72
tau+ 0 1.78 187.883 -126 10 -139 tau- 0 1.78 210.143 206 -11 40
b_quark 0 4.18 142.687 -69 -110 -59 b_quark 0 4.18 175.905 165 54 28
b_quark 0 4.18 169.111 -26 -136 -97 b_quark 0 4.18 215.517 86 197 15
W+ 1 80.4 191.32 113 -87 99 W- 1 80.4 256.172 -206 82 -100
tau+ 0 1.78 127.535 -19 5 -126 tau- 0 1.78 139.141 40 69 114
b_quark 0 4.18 141.66 -96 15 103 b_quark 0 4.18 136.2 65 -112 -42
b_quark 0 4.18 198.049 141 -85 -110 b_quark 0 4.18 336.618 -203 178 201
b_quark 0 4.18 126.264 96 -25 78 b_quark 0 4.18 57.6496 -16 29 -47
W+ 1 80.4 145.898 -111 1 -50 W- 1 80.4 194.356 170 27 -41
tau+ 0 1.78 151.173 51 125 68 tau- 0 1.78 152.801 2 -146 -45
b_quark 0 4.18 150.77 -39 -112 93 b_quark 0 4.18 229.433 -5 199 -114
W+ 1 80.4 154.386 71 -87 -69 W- 1 80.4 208.301 -132 130 51
W+ 1 80.4 201.644 44 -128 126 W- 1 80.4 238.504 -8 134 -180
b_quark 0 4.18 135.634 57 -99 -73 b_quark 0 4.18 94.2575 -17 73 57
W+ 1 80.4 167.075 25 -140 -35 W- 1 80.4 103.543 -21 54 -30
b_quark 0 4.18 216.821 -135 137 -100 b_quark 0 4.18 246.681 148 -83 179
b_quark 0 4.18 170.081 71 150 37 b_quark 0 4.18 147.619 -55 -130 -43
W+ 1 80.4 191.557 134 95 -57 W- 1 80.4 198.283 -136 -100 66
W+ 1 80.4 208.533 -23 147 122 W- 1 80.4 278.248 -37 -217 -150
W+ 1 80.4 180.563 -119 37 103 W- 1 80.4 182.374 74 -134 -58
b_quark 0 4.18 41.9341 20 30 21 b_quark 0 4.18 132.652 -113 -61 33
b_quark 0 4.18 153.79 104 -47 -103 b_quark 0 4.18 121.34 -71 71 68
b_quark 0 4.18 156.903 124 -24 93 b_quark 0 4.18 250.909 -208 93 -105
W+ 1 80.4 198.902 89 -99 -124 W- 1 80.4 243.43 -52 149 167
W+ 1 80.4 188.518 -87 115 -91 W- 1 80.4 257.024 181 -156 50
W+ 1 80.4 166.283 104 73 71 W- 1 80.4 202.013 -156 -100 -3
W+ 1 80.4 139.134 67 -58 71 W- 1 80.4 204.145 -145 119 -5
W+ 1 80.4 145.2 73 89 37 W- 1 80.4 199.061 6 -145 -110
b_quark 0 4.18 149.644 -130 -70 -24 b_quark 0 4.18 163.433 97 128 -30
W+ 1 80.4 121.071 0 65 -63 W- 1 80.4 113.742 80 -3 8
W+ 1 80.4 190.877 83 59 -140 W- 1 80.4 170.866 -133 -1 71
b_quark 0 4.18 181.222 -82 138 -84 b_quark 0 4.18 240.013 94 -177 132
W+ 1 80.4 143.479 55 -99 -36 W- 1 80.4 189.156 -2 104 136
b_quark 0 4.18 86.5995 -61 56 -25 b_quark 0 4.18 112.439 32 24 105
b_quark 0 4.18 139.246 -106 90 6 b_quark 0 4.18 137.224 37 -112 70
b_quark 0 4.18 106.543 -10 -25 -103 b_quark 0 4.18 108.864 -88 29 57
b_quark 0 4.18 173.331 -21 -104 137 b_quark 0 4.18 245.507 44 108 -216
b_quark 0 4.18 157.45 -136 6 79 b_quark 0 4.18 137.126 104 89 -7
b_quark 0 4.18 162.995 -117 90 -69 b_quark 0 4.18 203.996 179 -50 84
W+ 1 80.4 210.946 -1 -148 127 W- 1 80.4 191.787 101 121 -74
W+ 1 80.4 143.816 -51 -107 -13 W- 1 80.4 84.4284 -12 22 6
b_quark 0 4.18 103.978 -88 -41 37 b_quark 0 4.18 104.635 39 77 -59
W+ 1 80.4 173.632 132 -22 76 W- 1 80.4 266.783 -208 81 -122
W+ 1 80.4 192.889 94 141 45 W- 1 80.4 234.312 -137 -113 -130
W+ 1 80.4 140.304 -24 78 -81 W- 1 80.4 143.074 -42 -19 109
b_quark 0 4.18 227.199 -99 -149 -140 b_quark 0 4.18 220.888 118 131 133
W+ 1 80.4 205.41 128 -63 124 W- 1 80.4 241.409 -159 102 -127
tau+ 0 1.78 126.78 95 22 81 tau- 0 1.78 101.642 -14 -94 -36
b_quark 0 4.18 64.0974 35 29 -45 b_quark 0 4.18 85.4311 18 66 51
b_quark 0 4.18 139.167 57 -15 126 b_quark 0 4.18 128.773 33 74 -100
W+ 1 80.4 170.124 91 119 -6 W- 1 80.4 129.376 -32 -41 -87
b_quark 0 4.18 159.363 67 -127 69 b_quark 0 4.18 170.445 -140 97 -5
Z 1 91.2 217.098 -134 97 107 Z 1 91.2 325.416 231 -51 -204
W+ 1 80.4 115.214 13 -40 -71 W- 1 80.4 111.378 36 26 63
W+ 1 80.4 231.074 119 127 129 W- 1 80.4 231.755 -93 -31 -194
b_quark 0 4.18 189.202 102 124 100 b_quark 0 4.18 302.302 -198 -162 -161
b_quark 0 4.18 99.3553 -62 77 -9 b_quark 0 4.18 133.576 91 -38 90
b_quark 0 4.18 105.468 91 53 -4 b_quark 0 4.18 157.135 -52 -129 -73
b_quark 0 4.18 66.3059 17 -29 57 b_quark 0 4.18 121.435 -47 -46 -102
b_quark 0 4.18 176.081 145 41 91 b_quark 0 4.18 216.784 -213 40 3
b_quark 0 4.18 185.177 123 -138 10 b_quark 0 4.18 251.383 -128 206 66
W+ 1 80.4 148.49 -46 -37 110 W- 1 80.4 172.285 131 36 -69
W+ 1 80.4 171.421 58 -54 129 W- 1 80.4 175.326 -45 115 -95
b_quark 0 4.18 136.376 76 -94 63 b_quark 0 4.18 174.096 -12 72 -158
b_quark 0 4.18 175.834 148 -86 -40 b_quark 0 4.18 221.798 -183 118 42
b_quark 0 4.18 131.596 16 130 12 b_quark 0 4.18 162.304 58 -145 44
W+ 1 80.4 147.625 6 62 107 W- 1 80.4 218.982 33 20 -200
b_quark 0 4.18 151.942 -62 136 -27 b_quark 0 4.18 236.91 122 -203 4
b_quark 0 4.18 94.48 29 -18 88 b_quark 0 4.18 129.381 -67 88 -67
W+ 1 80.4 163.821 -64 -106 71 W- 1 80.4 232.605 96 195 -20
b_quark 0 4.18 183.803 -121 -30 -135 b_quark 0 4.18 191.725 182 44 41
W+ 1 80.4 184.182 73 -53 139 W- 1 80.4 216.807 -139 104 -102
b_quark 0 4.18 198.543 133 73 -128 b_quark 0 4.18 231.979 -56 -6 225
W+ 1 80.4 200.824 -129 85 100 W- 1 80.4 157.864 117 -68 -12
b_quark 0 4.18 189.155 -147 107 52 b_quark 0 4.18 232.124 142 -182 -24
W+ 1 80.4 156.685 91 -34 -93 W- 1 80.4 231.593 -89 89 177
W+ 1 80.4 130.323 50 -78 44 W- 1 80.4 184.719 -22 158 47
b_quark 0 4.18 113.413 29 40 -102 b_quark 0 4.18 93.5867 -87 4 34
W+ 1 80.4 200.243 14 106 -149 W- 1 80.4 266.468 -114 -157 164
b_quark 0 4.18 88.1956 4 -1 88 b_quark 0 4.18 184.655 20 52 -176
b_quark 0 4.18 131.124 -108 6 -74 b_quark 0 4.18 241.898 206 -94 85
b_quark 0 4.18 106.534 8 -78 72 b_quark 0 4.18 47.5339 33 8 -33
b_quark 0 4.18 162.159 -22 87 135 b_quark 0 4.18 218.274 120 -175 -51
W+ 1 80.4 138.167 56 9 -97 W- 1 80.4 161.274 -40 -16 133
b_quark 0 4.18 56.1736 23 -47 20 b_quark 0 4.18 176.211 -114 114 -71
b_quark 0 4.18 149.975 149 7 -15 b_quark 0 4.18 219.177 -200 25 86
b_quark 0 4.18 128.796 -113 -9 -61 b_quark 0 4.18 145.305 134 32 46
b_quark 0 4.18 20.3831 -5 7 18 b_quark 0 4.18 52.1486 11 -41 30
b_quark 0 4.18 106.927 -54 -90 20 b_quark 0 4.18 34.7918 30 2 -17
b_quark 0 4.18 81.1386 -1 -18 -79 b_quark 0 4.18 141.91 25 110 86
b_quark 0 4.18 63.2414 -15 51 -34 b_quark 0 4.18 58.7067 32 -38 -31
b_quark 0 4.18 191.832 -18 137 -133 b_quark 0 4.18 183.52 74 -131 105
b_quark 0 4.18 159.57 15 128 -94 b_quark 0 4.18 118.91 -81 -44 75
b_quark 0 4.18 55.2039 50 -23 -1 b_quark 0 4.18 31.1042 -1 18 25
b_quark 0 4.18 149.317 35 -107 98 b_quark 0 4.18 158.087 11 153 -38
b_quark 0 4.18 175.281 141 -60 85 b_quark 0 4.18 236.46 -236 10 10
b_quark 0 4.18 119.078 -60 -101 19 b_quark 0 4.18 139.207 48 124 -41
b_quark 0 4.18 179.673 114 15 -138 b_quark 0 4.18 205.578 -184 17 90
b_quark 0 4.18 121.768 103 -40 51 b_quark 0 4.18 174.323 -87 -59 -139
b_quark 0 4.18 160.883 75 -96 -105 b_quark 0 4.18 192.456 -141 71 110
b_quark 0 4.18 156.529 16 138 72 b_quark 0 4.18 199.909 36 -137 -141
b_quark 0 4.18 180.154 114 11 -139 b_quark 0 4.18 138.367 -52 -50 118
W+ 1 80.4 195.095 -89 139 66 W- 1 80.4 215.042 153 -119 -47
W+ 1 80.4 163.383 123 -51 50 W- 1 80.4 137.99 -102 43 18
b_quark 0 4.18 202.375 104 -89 149 b_quark 0 4.18 214.659 -166 84 -107
b_quark 0 4.18 188.607 -79 -125 -117 b_quark 0 4.18 249.139 129 104 186
b_quark 0 4.18 121.171 -51 60 -92 b_quark 0 4.18 176.143 137 -108 24
b_quark 0 4.18 111.694 52 -27 95 b_quark 0 4.18 101.21 -67 56 -51
W+ 1 80.4 195.806 -40 120 -126 W- 1 80.4 196.546 -54 -159 63
W+ 1 80.4 214.262 148 34 128 W- 1 80.4 259.018 -164 -49 -177
b_quark 0 4.18 211.347 120 -99 143 b_quark 0 4.18 244.466 -124 93 -189
Z 1 91.2 153.735 113 28 -42 Z 1 91.2 214.566 -194 2 9
b_quark 0 4.18 79.8653 -68 36 21 b_quark 0 4.18 156.523 124 -75 59
b_quark 0 4.18 57.6496 5 55 -16 b_quark 0 4.18 65.578 -7 -47 45
b_quark 0 4.18 160.105 124 -32 96 b_quark 0 4.18 188.67 -157 97 -39
b_quark 0 4.18 137.282 10 60 -123 b_quark 0 4.18 195.263 -75 34 177
b_quark 0 4.18 120.99 -20 35 -114 b_quark 0 4.18 166.995 -77 -25 146
b_quark 0 4.18 131.352 -84 -98 24 b_quark 0 4.18 114.715 59 70 69
tau+ 0 1.78 220.087 -113 121 145 tau- 0 1.78 265.489 114 -166 -173
W+ 1 80.4 138.777 113 1 5 W- 1 80.4 113.83 -24 -21 74
b_quark 0 4.18 182.462 -149 -7 -105 b_quark 0 4.18 234.244 84 86 201
b_quark 0 4.18 204.19 -14 142 146 b_quark 0 4.18 211.001 -18 -94 -188
W+ 1 80.4 182.793 -7 -130 100 W- 1 80.4 236.603 30 196 -101
b_quark 0 4.18 147.494 -42 -62 127 b_quark 0 4.18 135.32 -17 103 -86
W+ 1 80.4 142.875 28 -58 99 W- 1 80.4 220.448 -74 111 -156
b_quark 0 4.18 85.589 10 58 62 b_quark 0 4.18 179.565 -104 -31 -143
W+ 1 80.4 81.0812 1 -3 -10 W- 1 80.4 109.454 -50 -30 -46
W+ 1 80.4 166.671 115 -79 -43 W- 1 80.4 133.08 -49 77 -54
b_quark 0 4.18 152.612 -24 -109 -104 b_quark 0 4.18 269.272 87 195 164
W+ 1 80.4 147.679 61 -70 -82 W- 1 80.4 241.448 -152 75 152
b_quark 0 4.18 108.159 10 -85 -66 b_quark 0 4.18 149.467 37 125 73
b_quark 0 4.18 132.821 -6 52 -122 b_quark 0 4.18 75.7791 -35 -30 60
tau+ 0 1.78 121.265 -69 -71 -70 tau- 0 1.78 210.626 66 152 130
b_quark 0 4.18 87.9004 56 -42 53 b_quark 0 4.18 20.6512 9 18 2
b_quark 0 4.18 120.861 -117 -15 -26 b_quark 0 4.18 217.572 198 4 90
b_quark 0 4.18 167.602 92 3 -140 b_quark 0 4.18 239.17 -76 -28 225
b_quark 0 4.18 197.764 140 -58 127 b_quark 0 4.18 255.111 -190 58 -160
W+ 1 80.4 133.5 -49 26 91 W- 1 80.4 144.049 67 31 -94
b_quark 0 4.18 145.257 60 -129 -29 b_quark 0 4.18 210.453 29 186 94
W+ 1 80.4 163.359 -69 -65 106 W- 1 80.4 242.391 138 11 -182
b_quark 0 4.18 180.808 124 -93 93 b_quark 0 4.18 245.625 -77 153 -176
b_quark 0 4.18 162.713 -144 31 69 b_quark 0 4.18 202.7 151 -37 -130
b_quark 0 4.18 197.673 112 -137 88 b_quark 0 4.18 189.914 -100 45 -155
tau+ 0 1.78 147.994 103 -87 -61 tau- 0 1.78 133.301 -130 5 -29
b_quark 0 4.18 179.328 -90 104 -115 b_quark 0 4.18 260.558 117 -178 150
b_quark 0 4.18 165.784 -131 45 -91 b_quark 0 4.18 275.569 230 -125 86
b_quark 0 4.18 224.897 136 132 -121 b_quark 0 4.18 217.089 -78 -151 135
b_quark 0 4.18 116.239 26 -83 77 b_quark 0 4.18 189.796 -55 52 -174
b_quark 0 4.18 100.913 -34 -91 27 b_quark 0 4.18 85.764 28 77 25
b_quark 0 4.18 134.162 33 -42 123 b_quark 0 4.18 94.6967 -57 -15 -74
Z 1 91.2 213.32 144 -24 126 Z 1 91.2 206.321 -95 55 -149
b_quark 0 4.18 112.381 44 -26 -100 b_quark 0 4.18 10.8845 -10 1 0
b_quark 0 4.18 89.1206 0 -55 70 b_quark 0 4.18 35.5875 -33 4 12
b_quark 0 4.18 185.198 145 -110 -34 b_quark 0 4.18 305.764 -237 141 132
W+ 1 80.4 244.185 127 -123 148 W- 1 80.4 272.859 -158 132 -160
b_quark 0 4.18 60.4109 -4 -4 60 b_quark 0 4.18 88.2183 -50 -72 -9
b_quark 0 4.18 158.529 -123 -92 -39 b_quark 0 4.18 249.101 196 77 133
b_quark 0 4.18 197.665 82 -109 -143 b_quark 0 4.18 164.543 -106 110 61
b_quark 0 4.18 114.571 -74 -48 -73 b_quark 0 4.18 106.937 -23 67 80
b_quark 0 4.18 130.271 73 70 82 b_quark 0 4.18 143.215 -56 -131 -14
b_quark 0 4.18 152.376 37 -94 -114 b_quark 0 4.18 141.72 -113 37 77
b_quark 0 4.18 189.11 -50 139 118 b_quark 0 4.18 233.911 38 -102 -207
b_quark 0 4.18 157.043 -97 56 110 b_quark 0 4.18 202.464 55 43 -190
W+ 1 80.4 139.893 -93 -19 -64 W- 1 80.4 148.853 125 2 8
W+ 1 80.4 142.721 60 96 -33 W- 1 80.4 118.242 -10 -84 19
b_quark 0 4.18 160.423 123 58 -85 b_quark 0 4.18 218.162 -188 -88 67
W+ 1 80.4 177.463 50 -148 -25 W- 1 80.4 213.902 -132 85 121
b_quark 0 4.18 99.5363 -71 -68 15 b_quark 0 4.18 148.251 134 6 -63
b_quark 0 4.18 196.233 -125 -137 64 b_quark 0 4.18 238.984 214 80 -70
tau+ 0 1.78 162.865 129 80 59 tau- 0 1.78 201.247 -44 -169 -100
b_quark 0 4.18 125.262 60 72 83 b_quark 0 4.18 226.514 -155 -79 -145
W+ 1 80.4 197.631 -93 -139 -68 W- 1 80.4 126.345 33 39 83
b_quark 0 4.18 163.867 -137 71 55 b_quark 0 4.18 199.896 57 -124 -146
b_quark 0 4.18 68.0476 -23 22 -60 b_quark 0 4.18 161.29 36 -26 155
b_quark 0 4.18 147.521 -24 -145 -12 b_quark 0 4.18 123.14 1 112 51
W+ 1 80.4 197.945 -137 -107 -50 W- 1 80.4 126.373 96 13 -11
b_quark 0 4.18 108.662 -27 6 -105 b_quark 0 4.18 159.397 9 -53 150
b_quark 0 4.18 159.992 -86 -78 110 b_quark 0 4.18 51.8022 28 39 -19
b_quark 0 4.18 177.976 -32 147 95 b_quark 0 4.18 325.268 114 -245 -181
b_quark 0 4.18 129.813 124 27 27 b_quark 0 4.18 70.9611 -33 -35 52
b_quark 0 4.18 163.084 -15 -145 73 b_quark 0 4.18 228.284 56 144 -168
b_quark 0 4.18 147.67 -16 142 37 b_quark 0 4.18 166.681 -72 -66 -135
b_quark 0 4.18 206.943 -110 138 108 b_quark 0 4.18 160.298 125 -78 -63
b_quark 0 4.18 107.268 -20 -100 33 b_quark 0 4.18 96.4441 62 56 48
b_quark 0 4.18 163.47 -56 -112 -105 b_quark 0 4.18 205.126 103 93 151
W+ 1 80.4 138.095 101 -14 -47 W- 1 80.4 120.026 -45 74 -21
b_quark 0 4.18 81.8747 -75 31 -10 b_quark 0 4.18 95.454 79 42 33
b_quark 0 4.18 138.157 127 21 -50 b_quark 0 4.18 260.94 -190 -106 144
b_quark 0 4.18 193.718 127 8 146 b_quark 0 4.18 149.705 -119 -48 -77
W+ 1 80.4 153.997 -59 99 -63 W- 1 80.4 150.38 126 -7 -15
b_quark 0 4.18 165.793 -142 -75 -41 b_quark 0 4.18 168.415 107 16 129
b_quark 0 4.18 110.619 -59 -53 -77 b_quark 0 4.18 183.018 -39 41 174
b_quark 0 4.18 157.377 -105 -27 -114 b_quark 0 4.18 199.889 151 96 89
W+ 1 80.4 200.248 127 -109 -75 W- 1 80.4 279.308 -203 168 46
W+ 1 80.4 212.575 -124 -92 122 W- 1 80.4 287.209 210 55 -170
W+ 1 80.4 181.915 23 -84 138 W- 1 80.4 246.149 53 54 -220
tau+ 0 1.78 203.836 88 131 129 tau- 0 1.78 151.994 -121 -63 -67
tau+ 0 1.78 238.638 -136 -145 132 tau- 0 1.78 297.16 124 213 -166
b_quark 0 4.18 167.73 -34 -92 136 b_quark 0 4.18 213.901 -40 -6 -210
b_quark 0 4.18 77.4498 14 -76 -3 b_quark 0 4.18 150.501 -48 140 -27
b_quark 0 4.18 170.603 128 100 52 b_quark 0 4.18 77.8362 -71 -30 -10
W+ 1 80.4 167.312 -64 -3 132 W- 1 80.4 144.056 32 40 -108
b_quark 0 4.18 138.389 -65 -110 -53 b_quark 0 4.18 231.081 121 178 84
b_quark 0 4.18 149.798 23 143 -38 b_quark 0 4.18 194.799 -20 -148 125
b_quark 0 4.18 128.971 -14 -128 6 b_quark 0 4.18 200.211 11 189 -65
b_quark 0 4.18 159.206 79 128 52 b_quark 0 4.18 60.741 -4 -50 -34
b_quark 0 4.18 195.529 -137 -137 -26 b_quark 0 4.18 241.999 195 136 45
b_quark 0 4.18 111.747 -13 99 -50 b_quark 0 4.18 173.466 105 -2 138
b_quark 0 4.18 178.741 -141 95 55 b_quark 0 4.18 90.9861 65 -30 -56
b_quark 0 4.18 89.423 3 7 89 b_quark 0 4.18 72.5705 56 -32 -33
Z 1 91.2 184.031 67 145 6 Z 1 91.2 152.327 29 -118 11
b_quark 0 4.18 215.6 -101 128 -141 b_quark 0 4.18 110.397 41 -60 83
b_quark 0 4.18 108.51 35 -56 -86 b_quark 0 4.18 103.973 -102 -17 -10
b_quark 0 4.18 200.256 146 88 105 b_quark 0 4.18 170.937 -80 -59 -139
b_quark 0 4.18 104.089 -98 -22 27 b_quark 0 4.18 95.218 57 -70 30
b_quark 0 4.18 187.921 -142 -2 -123 b_quark 0 4.18 270.243 235 10 133
b_quark 0 4.18 108.878 10 44 99 b_quark 0 4.18 132.04 26 -129 -10
b_quark 0 4.18 133.834 110 -13 75 b_quark 0 4.18 206.745 -121 89 -142
b_quark 0 4.18 99.732 1 -98 18 b_quark 0 4.18 138.288 -36 77 -109
b_quark 0 4.18 60.6999 -15 -29 51 b_quark 0 4.18 78.6859 63 -42 21
W+ 1 80.4 163.292 6 0 142 W- 1 80.4 252.51 61 -26 -230
tau+ 0 1.78 163.353 -20 -141 80 tau- 0 1.78 217.782 9 212 -49
W+ 1 80.4 134.213 50 93 20 W- 1 80.4 93.5102 34 -10 32
W+ 1 80.4 135.008 55 53 -77 W- 1 80.4 136.971 11 -80 76
b_quark 0 4.18 164.677 -136 -18 91 b_quark 0 4.18 187.82 173 73 -1
b_quark 0 4.18 141.84 120 -15 74 b_quark 0 4.18 131.846 -74 21 -107
W+ 1 80.4 110.359 -15 -63 39 W- 1 80.4 199.098 -62 126 -116
b_quark 0 4.18 209.71 -124 -116 123 b_quark 0 4.18 225.005 85 173 -116
b_quark 0 4.18 68.56 -29 19 59 b_quark 0 4.18 184.105 108 -78 -127
b_quark 0 4.18 142.36 -103 54 82 b_quark 0 4.18 231.434 178 -136 -58
W+ 1 80.4 203.652 -40 -137 -121 W- 1 80.4 254.486 89 143 173
b_quark 0 4.18 108.289 72 78 -21 b_quark 0 4.18 133.37 -88 -99 -15
W+ 1 80.4 113.539 -33 -73 -3 W- 1 80.4 124.375 -16 45 -82
W+ 1 80.4 167.694 -121 70 46 W- 1 80.4 157.487 112 -75 13
b_quark 0 4.18 180.012 -65 141 -91 b_quark 0 4.18 237.294 125 -155 129
b_quark 0 4.18 103.627 -69 -62 -46 b_quark 0 4.18 181.319 31 143 107
b_quark 0 4.18 97.1415 33 49 77 b_quark 0 4.18 146.149 -113 43 -82
b_quark 0 4.18 103.017 -71 -15 73 b_quark 0 4.18 193.921 96 -84 -146
b_quark 0 4.18 130.121 -127 -16 -23 b_quark 0 4.18 118.939 67 -54 82
b_quark 0 4.18 165.044 127 103 -22 b_quark 0 4.18 210.645 -77 -195 -20
b_quark 0 4.18 202.281 0 -142 -144 b_quark 0 4.18 136.567 -13 100 92
b_quark 0 4.18 116.6 83 80 -17 b_quark 0 4.18 143.998 -74 -101 -71
W+ 1 80.4 235.723 116 -133 -134 W- 1 80.4 278.518 -72 232 110
b_quark 0 4.18 196.093 149 -103 75 b_quark 0 4.18 176.203 -81 87 -130
b_quark 0 4.18 209.204 148 -118 89 b_quark 0 4.18 94.3741 -82 46 -7
b_quark 0 4.18 139.701 -119 -73 -3 b_quark 0 4.18 116.617 93 33 -62
W+ 1 80.4 144.337 -96 23 68 W- 1 80.4 144.205 109 -7 -49
b_quark 0 4.18 161.467 53 58 141 b_quark 0 4.18 246.494 -143 33 -198
b_quark 0 4.18 104.888 -102 -24 2 b_quark 0 4.18 148.174 117 -32 -85
tau+ 0 1.78 66.3111 -39 -8 -53 tau- 0 1.78 63.6174 -10 -10 62
W+ 1 80.4 141.676 -46 104 -26 W- 1 80.4 104.886 -24 -45 -44
b_quark 0 4.18 110.921 51 -73 66 b_quark 0 4.18 150.72 -129 73 -27
b_quark 0 4.18 111.519 35 105 -13 b_quark 0 4.18 122.067 -23 -95 -73
W+ 1 80.4 159.728 113 78 -14 W- 1 80.4 266.579 -204 -122 90
b_quark 0 4.18 106.016 47 -87 38 b_quark 0 4.18 132.614 24 73 -108
b_quark 0 4.18 133.591 78 9 -108 b_quark 0 4.18 125.074 -75 -65 76
b_quark 0 4.18 49.2592 -19 32 -32 b_quark 0 4.18 102.603 -23 -75 66
Z 1 91.2 129.832 -31 -3 -87 Z 1 91.2 141.532 92 -1 57
b_quark 0 4.18 147.311 -95 -97 -57 b_quark 0 4.18 248.448 154 128 147
b_quark 0 4.18 154.536 94 102 -68 b_quark 0 4.18 264.497 -154 -172 129
W+ 1 80.4 147.527 -58 100 44 W- 1 80.4 240.527 133 -182 24
tau+ 0 1.78 149.011 -144 -13 -36 tau- 0 1.78 178.88 123 15 129
W+ 1 80.4 224.814 -146 -45 -144 W- 1 80.4 211.126 135 106 93
b_quark 0 4.18 171.136 -129 110 23 b_quark 0 4.18 260.107 218 -83 -115
tau+ 0 1.78 171.605 -143 -64 70 tau- 0 1.78 153.301 127 85 12
b_quark 0 4.18 178.683 90 71 -137 b_quark 0 4.18 244.709 -140 -131 152
b_quark 0 4.18 228.883 127 -129 140 b_quark 0 4.18 269.111 -99 149 -201
b_quark 0 4.18 145.095 -25 139 33 b_quark 0 4.18 226.536 9 -226 -12
W+ 1 80.4 132.488 35 -90 -42 W- 1 80.4 101.908 61 -10 -10
W+ 1 80.4 115.456 15 40 -71 W- 1 80.4 204.26 -85 -103 132
W+ 1 80.4 176.125 -30 -150 -34 W- 1 80.4 165.161 82 59 103
W+ 1 80.4 185.114 -107 -73 -105 W- 1 80.4 261.079 79 169 164
b_quark 0 4.18 195.771 -112 114 113 b_quark 0 4.18 206.88 169 -35 -114
b_quark 0 4.18 135.031 -64 -86 -82 b_quark 0 4.18 72.9827 19 68 -18
b_quark 0 4.18 246.651 -145 -145 -137 b_quark 0 4.18 353.015 215 211 184
b_quark 0 4.18 80.3148 -18 22 75 b_quark 0 4.18 154.31 -63 -72 -121
b_quark 0 4.18 114.348 25 92 63 b_quark 0 4.18 181.58 -73 -45 -160
b_quark 0 4.18 80.3273 41 -65 -23 b_quark 0 4.18 100.735 -65 -24 -73
b_quark 0 4.18 125.437 -73 28 -98 b_quark 0 4.18 183.607 77 39 162
b_quark 0 4.18 109.048 77 -43 -64 b_quark 0 4.18 41.9103 -27 -13 -29
